#mission_id,user_id,place_id,date,duration,mode,co2,emissions,regions
484,157,53,2014-03-28,6,car,0.20033,18.43036,Reach
373,128,191,2014-03-28,103,train,0.01214,5.83934,Reach
464,1,397,2014-03-29,182,plane,0.14678,202.11606,Reach
490,326,191,2014-03-31,30,plane,0.16508,79.40348,Reach
470,454,415,2014-03-31,1831,plane,0.14678,248.20497999999998,Riverlands
374,128,138,2014-04-01,146,train,0.01214,4.64962,Reach
468,490,203,2014-04-01,18,train,0.01214,5.97288,North
439,91,13,2014-04-01,7,car,0.20033,3.80627,Dorne
488,503,65,2014-04-01,7,train,0.01214,1.3232599999999999,Reach
482,412,191,2014-04-02,57,train,0.01214,5.83934,Reach
507,136,45,2014-04-02,37,car,0.20033,15.62574,Riverlands
483,181,45,2014-04-03,14,car,0.20033,15.62574,Dorne
486,30,45,2014-04-03,34,car,0.20033,15.62574,Riverlands
493,328,68,2014-04-03,35,car,0.20033,23.43861,Dorne
494,186,68,2014-04-03,37,car,0.20033,23.43861,Reach
408,411,191,2014-04-04,41,train,0.01214,5.83934,Dorne
432,73,570,2014-04-04,252,plane,0.13712,1311.00432,Reach
514,183,55,2014-04-04,12,car,0.20033,18.831020000000002,Reach
515,479,125,2014-04-04,12,car,0.20033,67.31088,Reach
421,405,0,2014-04-05,35,public,0.075,0.0,Vale
433,411,268,2014-04-07,58,train,0.01214,7.91528,Dorne
511,88,191,2014-04-07,33,train,0.01214,5.83934,North
362,200,0,2014-04-07,104,public,0.075,0.0,Riverlands
509,409,191,2014-04-09,29,train,0.01214,5.83934,North
479,311,101,2014-04-10,39,train,0.01214,2.7800599999999998,Reach
491,93,191,2014-04-10,52,train,0.01214,5.83934,Westerlands
478,452,101,2014-04-10,36,train,0.01214,2.7800599999999998,Reach
499,466,55,2014-04-10,6,train,0.01214,1.14116,Dorne
500,384,55,2014-04-10,7,train,0.01214,1.14116,Westerlands
474,39,346,2014-04-10,32,plane,0.14678,144.87186,North
475,341,602,2014-04-10,106,plane,0.13712,1391.768,Dorne
524,125,55,2014-04-11,6,car,0.20033,18.831020000000002,Reach
501,384,55,2014-04-11,7,train,0.01214,1.14116,Westerlands
528,432,53,2014-04-11,8,train,0.01214,1.1168799999999999,Westerlands
527,104,55,2014-04-11,5,car,0.20033,18.831020000000002,Reach
350,496,333,2014-04-12,108,plane,0.14678,134.74403999999998,North
516,403,309,2014-04-12,200,plane,0.14678,117.57078,Reach
355,380,333,2014-04-12,108,plane,0.14678,134.74403999999998,Dorne
354,91,333,2014-04-12,108,plane,0.14678,134.74403999999998,Dorne
423,117,612,2014-04-14,61,plane,0.13712,1603.3441599999999,Reach
502,373,207,2014-04-14,18,train,0.01214,6.03358,Riverlands
532,26,191,2014-04-14,33,plane,0.16508,79.40348,North
497,481,191,2014-04-14,25,train,0.01214,5.83934,Riverlands
522,384,22,2014-04-16,50,car,0.20033,6.61089,Westerlands
530,211,55,2014-04-16,10,car,0.20033,18.831020000000002,North
523,163,55,2014-04-16,11,car,0.20033,18.831020000000002,Dorne
521,157,53,2014-04-17,8,car,0.20033,18.43036,Reach
398,326,53,2014-04-17,12,car,0.20033,18.43036,Reach
469,454,495,2014-04-20,298,plane,0.13712,975.6088,Riverlands
538,412,213,2014-04-21,49,train,0.01214,6.21568,Reach
492,136,98,2014-04-21,99,car,0.20033,44.0726,Riverlands
399,326,143,2014-04-24,31,train,0.01214,4.74674,Reach
534,30,98,2014-04-24,36,train,0.01214,2.6708,Riverlands
519,490,39,2014-04-24,7,car,0.20033,13.02145,North
541,186,212,2014-04-25,102,plane,0.14678,75.00457999999999,Reach
456,402,406,2014-04-25,151,plane,0.14678,213.71168,Reach
442,455,480,2014-04-26,175,plane,0.13712,880.996,North
371,77,480,2014-04-26,178,plane,0.13712,880.996,North
380,33,403,2014-04-26,122,plane,0.14678,208.72116,Westerlands
378,33,403,2014-04-27,93,plane,0.14678,208.72116,Westerlands
489,135,480,2014-04-27,134,plane,0.13712,880.996,North
547,88,191,2014-04-28,33,train,0.01214,5.83934,North
508,409,207,2014-04-29,35,train,0.01214,6.03358,North
496,161,602,2014-04-29,216,plane,0.13712,1391.768,Riverlands
559,490,359,2014-05-02,60,public,0.075,79.425,North
556,125,191,2014-05-05,14,train,0.01214,5.83934,Reach
498,73,611,2014-05-06,157,plane,0.13712,1598.8192,Reach
400,326,191,2014-05-06,32,train,0.01214,5.83934,Reach
566,142,191,2014-05-07,44,train,0.01214,5.83934,Reach
533,468,419,2014-05-07,62,plane,0.14678,260.5345,Riverlands
539,186,138,2014-05-11,35,plane,0.16508,63.22564,Reach
540,113,138,2014-05-11,35,plane,0.16508,63.22564,Reach
517,246,148,2014-05-11,142,train,0.01214,4.94098,Riverlands
553,26,323,2014-05-12,54,plane,0.14678,126.81792,North
584,125,191,2014-05-12,11,train,0.01214,5.83934,Reach
529,222,527,2014-05-12,273,plane,0.13712,1182.24864,Riverlands
546,209,191,2014-05-12,10,train,0.01214,5.83934,North
512,373,425,2014-05-12,81,plane,0.13712,265.3272,Riverlands
557,125,191,2014-05-12,11,train,0.01214,5.83934,Reach
555,2,191,2014-05-12,15,train,0.01214,5.83934,Dorne
594,428,55,2014-05-13,29,plane,0.16508,15.517520000000001,Riverlands
543,16,325,2014-05-13,75,plane,0.14678,128.72606,Riverlands
554,341,554,2014-05-13,188,plane,0.13712,1274.94176,Dorne
481,105,433,2014-05-13,112,plane,0.14678,338.76824,Reach
412,326,191,2014-05-13,28,train,0.01214,5.83934,Reach
569,221,265,2014-05-13,40,train,0.01214,7.81816,North
401,326,191,2014-05-13,42,train,0.01214,5.83934,Reach
570,368,55,2014-05-14,9,car,0.20033,18.831020000000002,Westerlands
402,326,53,2014-05-14,30,car,0.20033,18.43036,Reach
573,428,325,2014-05-14,53,plane,0.14678,128.72606,Riverlands
411,326,191,2014-05-14,28,train,0.01214,5.83934,Reach
413,326,53,2014-05-14,25,car,0.20033,18.43036,Reach
518,428,325,2014-05-14,110,plane,0.14678,128.72606,Riverlands
531,30,191,2014-05-15,41,train,0.01214,5.83934,Riverlands
582,73,55,2014-05-15,16,car,0.20033,18.831020000000002,Reach
586,56,55,2014-05-15,8,car,0.20033,18.831020000000002,Reach
585,466,55,2014-05-15,5,train,0.01214,1.14116,Dorne
460,407,138,2014-05-15,100,train,0.01214,4.64962,Vale
575,89,168,2014-05-15,45,train,0.01214,5.5601199999999995,Riverlands
574,157,53,2014-05-15,11,car,0.20033,18.43036,Reach
583,319,55,2014-05-15,16,car,0.20033,18.831020000000002,Reach
447,500,138,2014-05-15,31,train,0.01214,4.64962,North
606,393,279,2014-05-17,106,plane,0.14678,99.95718,Reach
403,326,143,2014-05-18,34,train,0.01214,4.74674,Reach
587,490,203,2014-05-19,53,train,0.01214,5.97288,North
510,409,191,2014-05-19,74,train,0.01214,5.83934,North
536,412,382,2014-05-19,129,plane,0.14678,184.06212,Reach
485,151,445,2014-05-19,229,plane,0.14678,398.36091999999996,Reach
591,384,53,2014-05-20,10,train,0.01214,1.1168799999999999,Westerlands
567,479,191,2014-05-20,8104,train,0.01214,5.83934,Reach
618,157,53,2014-05-20,11,car,0.20033,18.43036,Reach
558,333,125,2014-05-20,80,train,0.01214,4.07904,Westerlands
619,463,53,2014-05-20,12,car,0.20033,18.43036,Reach
610,302,191,2014-05-20,11,train,0.01214,5.83934,Riverlands
550,365,55,2014-05-20,79,car,0.20033,18.831020000000002,Westerlands
548,93,53,2014-05-20,80,car,0.20033,18.43036,Westerlands
544,432,53,2014-05-20,80,train,0.01214,1.1168799999999999,Westerlands
588,136,191,2014-05-21,15,train,0.01214,5.83934,Riverlands
542,169,55,2014-05-21,55,train,0.01214,1.14116,Westerlands
578,105,191,2014-05-22,38,train,0.01214,5.83934,Reach
503,452,268,2014-05-22,31,train,0.01214,7.91528,Reach
595,402,191,2014-05-22,22,train,0.01214,5.83934,Reach
636,289,195,2014-05-23,16,train,0.01214,5.90004,Westerlands
598,338,139,2014-05-23,224,car,0.20033,77.12705,Reach
642,73,0,2014-05-25,635,public,0.075,0.0,Reach
643,319,75,2014-05-25,638,plane,0.14678,22.45734,Reach
389,472,445,2014-05-25,128,plane,0.14678,398.36091999999996,Reach
477,220,445,2014-05-25,119,plane,0.14678,398.36091999999996,Reach
620,446,138,2014-05-25,78,train,0.01214,4.64962,Reach
616,466,55,2014-05-26,6,train,0.01214,1.14116,Dorne
614,428,125,2014-05-26,16,plane,0.16508,55.46688,Riverlands
624,88,55,2014-05-26,28,train,0.01214,1.14116,North
626,118,55,2014-05-26,12,car,0.20033,18.831020000000002,North
513,261,114,2014-05-27,102,plane,0.14678,39.48382,North
495,303,114,2014-05-27,96,plane,0.14678,39.48382,North
577,163,101,2014-05-27,9,train,0.01214,2.7800599999999998,Dorne
551,409,114,2014-05-27,83,plane,0.14678,39.48382,North
381,81,445,2014-05-27,155,plane,0.14678,398.36091999999996,Reach
604,468,191,2014-05-28,13,train,0.01214,5.83934,Riverlands
605,468,134,2014-05-29,62,car,0.20033,72.71979,Riverlands
537,432,384,2014-05-30,84,plane,0.14678,185.23636,Westerlands
621,222,290,2014-05-30,168,plane,0.16508,118.52744,Riverlands
545,153,489,2014-05-30,216,plane,0.13712,932.82736,Crownlands
659,289,521,2014-06-01,207,plane,0.13712,1149.6140799999998,Westerlands
572,503,317,2014-06-01,68,plane,0.14678,123.44198,Reach
571,412,543,2014-06-01,178,plane,0.13712,1247.1064,Reach
576,226,367,2014-06-02,110,plane,0.14678,165.8614,Reach
629,371,135,2014-06-02,31,train,0.01214,4.4675199999999995,North
625,452,55,2014-06-02,8,car,0.20033,18.831020000000002,Reach
563,434,191,2014-06-02,12,train,0.01214,5.83934,Reach
599,131,290,2014-06-02,99,plane,0.16508,118.52744,Riverlands
596,88,320,2014-06-02,57,plane,0.16508,140.97832,North
609,504,229,2014-06-02,91,plane,0.16508,92.94004,Riverlands
487,373,346,2014-06-02,120,plane,0.14678,144.87186,Riverlands
589,136,290,2014-06-02,107,plane,0.16508,118.52744,Riverlands
617,384,191,2014-06-03,12,train,0.01214,5.83934,Westerlands
426,128,356,2014-06-03,109,plane,0.14678,152.06408,Reach
628,22,191,2014-06-03,13,train,0.01214,5.83934,North
639,311,191,2014-06-03,65,train,0.01214,5.83934,Reach
665,455,125,2014-06-03,9,train,0.01214,4.07904,North
663,118,55,2014-06-03,10,car,0.20033,18.831020000000002,North
641,296,88,2014-06-04,52,car,0.20033,40.66699,Westerlands
644,159,88,2014-06-04,94,train,0.01214,2.46442,Dorne
638,371,89,2014-06-04,54,car,0.20033,41.06765,North
669,279,367,2014-06-04,100,plane,0.14678,165.8614,Reach
672,160,367,2014-06-04,104,plane,0.14678,165.8614,Reach
640,370,88,2014-06-04,54,car,0.20033,40.66699,North
673,389,191,2014-06-05,15,train,0.01214,5.83934,Vale
649,409,88,2014-06-05,39,plane,0.16508,33.51124,North
668,490,97,2014-06-05,26,train,0.01214,2.63438,North
634,341,88,2014-06-08,128,train,0.01214,2.46442,Dorne
654,434,340,2014-06-08,70,plane,0.13712,128.75567999999998,Reach
560,498,88,2014-06-08,138,train,0.01214,2.46442,Westerlands
680,252,89,2014-06-08,81,car,0.20033,41.06765,Riverlands
590,136,88,2014-06-08,129,train,0.01214,2.46442,Riverlands
679,252,89,2014-06-08,81,train,0.01214,2.4887,Riverlands
600,131,88,2014-06-08,126,train,0.01214,2.46442,Riverlands
647,168,557,2014-06-09,325,plane,0.13712,1280.15232,Riverlands
670,211,32,2014-06-10,10,car,0.20033,9.81617,North
627,22,32,2014-06-10,35,car,0.20033,9.81617,North
630,429,32,2014-06-10,34,car,0.20033,9.81617,North
622,273,32,2014-06-10,40,car,0.20033,9.81617,North
645,142,506,2014-06-10,291,plane,0.13712,1058.1550399999999,Reach
597,384,191,2014-06-10,78,train,0.01214,5.83934,Westerlands
677,181,207,2014-06-10,60,train,0.01214,6.03358,Dorne
660,354,125,2014-06-10,35,car,0.20033,67.31088,North
608,468,125,2014-06-10,124,plane,0.16508,55.46688,Riverlands
658,112,32,2014-06-10,35,car,0.20033,9.81617,North
674,88,191,2014-06-10,52,train,0.01214,5.83934,North
612,336,376,2014-06-10,108,plane,0.14678,174.81498,Riverlands
671,211,32,2014-06-11,9,car,0.20033,9.81617,North
635,439,88,2014-06-11,61,train,0.01214,2.46442,Riverlands
685,2,191,2014-06-11,17,train,0.01214,5.83934,Dorne
689,29,55,2014-06-12,10,train,0.01214,1.14116,Crownlands
607,245,191,2014-06-12,72,train,0.01214,5.83934,Dorne
688,389,55,2014-06-12,10,train,0.01214,1.14116,Vale
676,368,191,2014-06-12,16,train,0.01214,5.83934,Westerlands
686,105,191,2014-06-13,14,train,0.01214,5.83934,Reach
520,432,408,2014-06-13,228,plane,0.14678,217.9683,Westerlands
656,120,486,2014-06-14,193,plane,0.13712,914.5903999999999,North
592,402,354,2014-06-15,101,plane,0.14678,150.74305999999999,Reach
702,72,180,2014-06-16,37,plane,0.16508,78.08284,Riverlands
698,302,191,2014-06-16,9,train,0.01214,5.83934,Riverlands
699,102,191,2014-06-16,9,train,0.01214,5.83934,Riverlands
505,326,138,2014-06-16,28,train,0.01214,4.64962,Reach
632,233,364,2014-06-16,67,plane,0.14678,161.31122,Riverlands
568,74,270,2014-06-16,112,plane,0.14678,96.1409,North
552,409,270,2014-06-16,96,plane,0.14678,96.1409,North
602,300,191,2014-06-16,36,train,0.01214,5.83934,North
678,181,55,2014-06-17,60,car,0.20033,18.831020000000002,Dorne
579,105,425,2014-06-17,59,plane,0.13712,265.3272,Reach
601,371,191,2014-06-17,12,train,0.01214,5.83934,North
694,278,95,2014-06-17,14,train,0.01214,2.57368,Vale
653,169,270,2014-06-17,87,plane,0.14678,96.1409,Westerlands
562,56,125,2014-06-17,109,plane,0.16508,55.46688,Reach
690,245,85,2014-06-18,36,train,0.01214,2.2459,Dorne
695,452,191,2014-06-18,25,train,0.01214,5.83934,Reach
506,326,181,2014-06-18,16,train,0.01214,5.75436,Reach
715,136,55,2014-06-18,13,car,0.20033,18.831020000000002,Riverlands
710,89,55,2014-06-18,9,car,0.20033,18.831020000000002,Riverlands
711,103,78,2014-06-19,106,car,0.20033,32.65379,Vale
714,123,95,2014-06-19,30,train,0.01214,2.57368,North
651,200,268,2014-06-19,45,train,0.01214,7.91528,Riverlands
719,325,42,2014-06-19,11,car,0.20033,14.423760000000001,Westerlands
705,302,68,2014-06-20,58,car,0.20033,23.43861,Riverlands
726,160,55,2014-06-20,12,car,0.20033,18.831020000000002,Reach
707,384,39,2014-06-20,8,car,0.20033,13.02145,Westerlands
631,233,138,2014-06-20,16,train,0.01214,4.64962,Riverlands
504,452,242,2014-06-20,14,train,0.01214,7.33256,Reach
611,23,342,2014-06-20,127,plane,0.13712,131.77231999999998,North
581,503,519,2014-06-21,115,plane,0.13712,1141.1126399999998,Reach
580,360,519,2014-06-21,115,plane,0.13712,1141.1126399999998,Reach
664,409,191,2014-06-22,76,train,0.01214,5.83934,North
667,483,191,2014-06-22,56,train,0.01214,5.83934,Dorne
717,29,55,2014-06-23,10,train,0.01214,1.14116,Crownlands
718,389,55,2014-06-23,10,train,0.01214,1.14116,Vale
564,73,543,2014-06-23,736,plane,0.13712,1247.1064,Reach
633,233,435,2014-06-23,67,plane,0.14678,350.51063999999997,Riverlands
565,319,543,2014-06-23,736,plane,0.13712,1247.1064,Reach
724,468,55,2014-06-23,9,car,0.20033,18.831020000000002,Riverlands
720,411,53,2014-06-23,11,train,0.01214,1.1168799999999999,Dorne
603,257,220,2014-06-23,97,train,0.01214,6.3856399999999995,Reach
712,93,115,2014-06-23,46,plane,0.14678,39.77738,Westerlands
716,88,125,2014-06-24,57,plane,0.16508,55.46688,North
730,26,191,2014-06-24,28,train,0.01214,5.83934,North
691,125,191,2014-06-24,10,train,0.01214,5.83934,Reach
692,125,191,2014-06-24,75,train,0.01214,5.83934,Reach
593,402,482,2014-06-24,149,plane,0.13712,892.5140799999999,Reach
675,188,262,2014-06-25,60,train,0.01214,7.73318,Crownlands
725,468,148,2014-06-25,15,train,0.01214,4.94098,Riverlands
709,188,262,2014-06-25,60,train,0.01214,7.73318,Crownlands
728,373,207,2014-06-25,19,train,0.01214,6.03358,Riverlands
683,384,138,2014-06-25,29,train,0.01214,4.64962,Westerlands
701,504,42,2014-06-26,4,car,0.20033,14.423760000000001,Riverlands
703,328,42,2014-06-26,4,car,0.20033,14.423760000000001,Dorne
684,135,191,2014-06-27,218,train,0.01214,5.83934,North
526,300,556,2014-06-27,229,plane,0.13712,1279.19248,North
525,496,556,2014-06-27,229,plane,0.13712,1279.19248,North
648,302,513,2014-06-27,264,plane,0.13712,1094.35472,Riverlands
687,89,191,2014-06-27,29,train,0.01214,5.83934,Riverlands
561,21,262,2014-06-28,189,train,0.01214,7.73318,Westerlands
637,490,239,2014-06-29,33,train,0.01214,7.25972,North
471,454,315,2014-06-29,151,train,0.01214,10.136899999999999,Riverlands
549,434,101,2014-06-29,69,train,0.01214,2.7800599999999998,Reach
704,105,95,2014-06-30,100,train,0.01214,2.57368,Reach
681,220,95,2014-06-30,99,train,0.01214,2.57368,Reach
722,128,235,2014-06-30,62,train,0.01214,7.13832,Reach
682,495,95,2014-06-30,109,train,0.01214,2.57368,Reach
739,279,468,2014-07-01,102,train,0.01214,69.16158,Reach
737,398,268,2014-07-01,41,train,0.01214,7.91528,Riverlands
713,93,191,2014-07-01,30,train,0.01214,5.83934,Westerlands
729,481,133,2014-07-01,35,plane,0.16508,59.75896,Riverlands
732,497,268,2014-07-01,53,plane,0.16508,107.63216,Dorne
735,457,55,2014-07-01,85,train,0.01214,1.14116,Riverlands
700,379,191,2014-07-01,41,train,0.01214,5.83934,Reach
708,89,55,2014-07-01,14,car,0.20033,18.831020000000002,Riverlands
731,468,212,2014-07-02,42,plane,0.14678,75.00457999999999,Riverlands
736,283,55,2014-07-02,9,car,0.20033,18.831020000000002,Reach
733,328,55,2014-07-02,13,car,0.20033,18.831020000000002,Dorne
748,136,55,2014-07-02,36,car,0.20033,18.831020000000002,Riverlands
723,158,212,2014-07-02,107,plane,0.14678,75.00457999999999,Dorne
727,160,55,2014-07-02,11,car,0.20033,18.831020000000002,Reach
666,326,53,2014-07-02,38,car,0.20033,18.43036,Reach
757,389,55,2014-07-03,10,train,0.01214,1.14116,Vale
759,160,55,2014-07-03,12,car,0.20033,18.831020000000002,Reach
613,42,622,2014-07-03,217,plane,0.13712,2274.8208,Reach
758,29,55,2014-07-03,10,train,0.01214,1.14116,Crownlands
734,278,143,2014-07-04,110,train,0.01214,4.74674,Vale
657,211,320,2014-07-06,123,plane,0.16508,140.97832,North
650,419,212,2014-07-06,8831,plane,0.14678,75.00457999999999,North
535,91,212,2014-07-06,87,plane,0.14678,75.00457999999999,Dorne
655,16,89,2014-07-07,58,plane,0.16508,33.8414,Riverlands
615,428,125,2014-07-07,60,plane,0.16508,55.46688,Riverlands
745,117,125,2014-07-08,37,train,0.01214,4.07904,Reach
764,56,262,2014-07-08,27,train,0.01214,7.73318,Reach
763,56,88,2014-07-08,13,train,0.01214,2.46442,Reach
623,386,325,2014-07-09,372,plane,0.14678,128.72606,Vale
652,419,401,2014-07-09,55,plane,0.14678,207.40014,North
661,496,125,2014-07-09,57,plane,0.16508,55.46688,North
662,123,401,2014-07-09,57,plane,0.14678,207.40014,North
744,325,101,2014-07-10,14,car,0.20033,45.87557,Westerlands
752,498,494,2014-07-10,878,plane,0.13712,971.4952,Westerlands
742,85,101,2014-07-10,14,car,0.20033,45.87557,Westerlands
750,93,125,2014-07-10,8,train,0.01214,4.07904,Westerlands
762,89,0,2014-07-10,30,train,0.01214,0.0,Riverlands
765,365,191,2014-07-10,24,train,0.01214,5.83934,Westerlands
741,101,101,2014-07-10,14,car,0.20033,45.87557,Westerlands
756,2,125,2014-07-11,16,train,0.01214,4.07904,Dorne
754,384,42,2014-07-11,9,car,0.20033,14.423760000000001,Westerlands
768,389,55,2014-07-15,10,train,0.01214,1.14116,Vale
769,29,55,2014-07-15,10,train,0.01214,1.14116,Crownlands
776,118,55,2014-07-15,11,car,0.20033,18.831020000000002,North
751,368,101,2014-07-16,16,train,0.01214,2.7800599999999998,Westerlands
646,407,325,2014-07-17,42,plane,0.14678,128.72606,Vale
738,341,195,2014-07-17,62,train,0.01214,5.90004,Dorne
774,211,55,2014-07-17,6,train,0.01214,1.14116,North
781,26,191,2014-07-18,109,train,0.01214,5.83934,North
755,88,493,2014-07-18,197,plane,0.13712,971.35808,North
773,405,363,2014-07-20,92,plane,0.14678,160.13698,Vale
780,468,55,2014-07-23,10,car,0.20033,18.831020000000002,Riverlands
747,334,468,2014-07-28,146,plane,0.13712,781.17264,Reach
800,389,55,2014-07-30,10,train,0.01214,1.14116,Vale
803,29,55,2014-07-30,10,train,0.01214,1.14116,Crownlands
789,94,459,2014-08-01,730,plane,0.13712,626.50128,Riverlands
753,315,382,2014-08-01,719,plane,0.14678,184.06212,Reach
778,89,191,2014-08-06,75,train,0.01214,5.83934,Riverlands
793,250,602,2014-08-07,240,plane,0.13712,1391.768,Reach
835,153,432,2014-08-09,243,plane,0.14678,335.68586,Crownlands
779,89,380,2014-08-21,190,plane,0.14678,182.59431999999998,Riverlands
775,131,380,2014-08-21,258,plane,0.14678,182.59431999999998,Riverlands
740,495,382,2014-08-22,196,plane,0.14678,184.06212,Reach
743,331,382,2014-08-22,136,plane,0.14678,184.06212,Reach
767,498,380,2014-08-23,287,plane,0.14678,182.59431999999998,Westerlands
795,373,268,2014-08-24,144,train,0.01214,7.91528,Riverlands
770,136,380,2014-08-24,145,car,0.20033,249.21052,Riverlands
696,135,394,2014-08-24,176,plane,0.14678,198.153,North
766,88,394,2014-08-24,151,plane,0.14678,198.153,North
749,39,419,2014-08-25,104,plane,0.14678,260.5345,North
783,169,221,2014-08-27,41,plane,0.16508,87.32732,Westerlands
808,468,177,2014-08-27,78,car,0.20033,94.1551,Riverlands
806,412,191,2014-08-28,13,train,0.01214,5.83934,Reach
761,434,557,2014-08-30,206,plane,0.13712,1280.15232,Reach
772,434,557,2014-08-30,180,plane,0.13712,1280.15232,Reach
810,477,542,2014-08-30,182,plane,0.13712,1246.96928,Dorne
788,94,557,2014-08-31,165,plane,0.13712,1280.15232,Riverlands
760,341,148,2014-08-31,48,train,0.01214,4.94098,Dorne
349,123,212,2014-08-31,122,plane,0.14678,75.00457999999999,North
787,171,270,2014-09-01,61,plane,0.14678,96.1409,Vale
